cpd,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,no_of_replicates
17-hydroxyprogesterone-caproate,-0.009343500530255587,0.03332768792189868,0.01488179060750902,0.18376027838221118,0.05181215785875787,0.15694458723978283,3
2-iminobiotin,0.029933462081212035,0.16938816185242841,-0.040639102601498715,-0.05276567727637271,0.023436993844767544,0.04700865015517812,2
3-amino-benzamide,0.04565566694732862,-0.016102442159122647,-0.004634707217059763,-0.03165741899405197,-0.03081908171135418,0.03994489858338681,3
3-deazaadenosine,0.017113905928964012,-0.00215331877500978,-0.013448990275858195,0.15609829161438596,0.017862378289953545,-0.007594610514427684,2
ABT-737,0.030701640656488238,-0.025422456880305085,-0.009751849751616871,0.05003294851631439,-0.014429208832306865,0.11609877329980822,3
AICA-ribonucleotide,0.008994171524447493,0.030639802349910875,-0.014344090356360539,0.018507251238367023,0.028033971621355378,0.10856506628403222,3
AKT-inhibitor-1-2,0.028717190578626966,0.03855652782337719,0.020274454573202844,0.02152783766768428,0.032013395205980726,-0.011547520302815487,3
ALX-5407,0.09540961090640886,0.010880632789934699,0.1570223524986249,0.05338825117388329,0.12117902955526783,0.15028608884051595,3
AS-605240,-0.07723235402418774,0.15034110154203276,0.03284070369449026,-0.02326541768493273,0.06883386037920723,0.13011946236335936,2
AT-7519,0.16923950659791118,0.07303737843512025,0.0710140280732853,0.22190278136504624,0.7976647151540739,0.8363954372989963,3
AZ-628,0.03887053927639583,-0.01877875732826417,-0.02457698527573965,-0.0020770730387480647,0.013506931304276262,0.10892261299065407,3
AZD-5438,0.00899531009359721,0.08161388112637878,0.12919840212884037,0.17276154466393404,0.39729133707831105,0.664028499866674,3
AZD-8330,0.24156640871087928,0.3611462386618116,0.37028638514285156,0.34067735182853315,0.3120980466524683,0.27889042995261937,3
BAY-K8644,-0.015755411384258226,0.11617933303616594,0.015624747411290078,-0.015546723987508011,0.05405198269570433,0.2628057600284162,3
BI-2536,0.30853968270225357,0.42541195907170404,0.41076920982432874,0.3726475291775788,0.5243098825879503,0.3946750261403575,3
BIBX-1382,0.05048028659157306,0.05595282912513018,0.06282437838153954,0.06535533427363427,0.10281617815206874,0.0204678501499774,3
BIIB021,0.22165401216788963,0.3511444558841509,0.4950426655672863,0.6879703436663414,0.5542103082794623,0.7198714119325449,3
